,HITId,tweet,sentiment,directness,annotator_sentiment,target,group
686,687,mand kan ikke vente læreplads op med at arbejde forlade lortfirma måske endda gtfo land,offensive,indirect,anger_sadness,other,left_wing_people
687,688,@bruger stor digeenergi,offensive,indirect,anger_confusion_sadness_fear_disgust,origin,gay
688,689,stort set gjort sige retard hver,offensive,indirect,anger_disgust,disability,special_needs
689,690,@bruger massemorder cross caravan come shithole country @url,fearful_abusive_offensive_disrespectful_normal,indirect,shock_indifference,origin,individual
690,691,keelah lil fuld røv retarderet,normal,indirect,fear_disgust,disability,special_needs
691,692,fantastisk rent ring i dag dansere spic spoc klar weekendshows! @bruger,normal,indirect,sadness_shock_indifference_disgust,origin,hispanics
692,693,@bruger bringer sygdom. udskåret. stor sorg skal tilintetgøres.,fearful_normal,indirect,sadness_fear,other,special_needs
693,694,ring dirty spic shove negl tånegl plz @url,offensive,indirect,anger_indifference,origin,indian/hindu
694,695,sorte youtubere: demonetiseret siger nigger ????? vil virkelig sige negerkanal,offensive,indirect,anger_disgust,origin,jews
695,696,@bruger @bruger @bruger @bruger ummmm... ven? må retarderede.,abusive_offensive,indirect,anger_confusion_sadness_fear_disgust,disability,women
696,697,"@bruger @bruger troede virkelig, at mennesket var retarderet",offensive,indirect,anger_disgust,disability,special_needs
697,698,jern lunge luftskib kattesuppe @url,fearful_disrespectful,indirect,confusion_fear_indifference_sadness_disgust,disability,other
698,699,@bruger @bruger okay hvid bruh,offensive,indirect,confusion_disgust,origin,other
699,700,@bruger @bruger @bruger @bruger @bruger @bruger cia prøver at dræbe sig nigger @url,offensive,indirect,anger_confusion_sadness_fear_disgust,origin,individual
700,701,@user @user wonder spic forstår det?,normal,indirect,confusion_fear_indifference_sadness_disgust,origin,special_needs
701,702,okay hvid bevægelse mistænkeligt forsinket - @url @url,offensive,indirect,anger_sadness_shock_indifference,origin,other
702,703,ja lad være fjols!!!!!! @url,hateful,direct,confusion_fear_indifference_sadness_disgust,other,other
703,704,@bruger jeg er glad for at læse silly spic like ever attain hold entry level jobs swing skinke @url,fearful_offensive,indirect,anger_disgust,origin,special_needs
704,705,"@bruger acceptere amerikanske flygtninge endnu? Jeg er bange for, at millioner af amerikanere bliver med @url",offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,refugees
705,706,flygtninge sendt tilbage Libyen? | stream @url,offensive,indirect,anger_confusion_sadness_fear_disgust,origin,refugees
706,707,daglig dosis ching chong ling longs @url,offensive,indirect,anger_confusion_sadness_fear_disgust,origin,indian/hindu
707,708,@bruger stop med at henkaste tøs,offensive,direct,anger_confusion_sadness_fear_disgust,sexual_orientation,individual
708,709,undskyld tid jarls mor råbte kaldet furry fagot,offensive,indirect,anger_disgust,sexual_orientation,hispanics
709,710,giv sidste time jeg har prøvet at tage et anstændigt billede øjne bliver ved med at komme retarderede,offensive_normal,indirect,anger_confusion_sadness_fear_disgust,disability,special_needs
710,711,@bruger fedt skaldet retard formodet plejefamilie lmaooo,offensive,direct,anger_confusion_sadness_fear_disgust,disability,special_needs
711,712,#dtmag grænsepatruljeagenter opdager næsten 200 illegale immigranter fjerntliggende arizonas ørken @url,fearful_normal,indirect,anger_disgust,origin,immigrants
712,713,flipped fyr brugt crush bedste ven tænker kneppe mig. jeg er død.. fuck dum kusse,abusive_disrespectful,indirect,anger_fear_indifference_sadness_disgust,other,women
713,714,tanker allen _ baby boy!!!!! han er cool bedre med guitar eller vokal og mongoloid siya. h @url,hateful,indirect,anger_confusion_sadness_shock_disgust,origin,individual
714,715,jeg er retard. ja findes ja,offensive_disrespectful,indirect,anger_confusion_sadness_fear_disgust,disability,special_needs
715,716,@brugerpige retarderet ring til thomas edison fuckboy,offensive,indirect,anger_confusion_sadness_shock_disgust,disability,special_needs
716,717,@bruger der er twitter retarderet husk bush obama år. vi har @url,offensive,indirect,shock_indifference,other,special_needs
717,718,lynchning! vente. ok lynchende deep state feminazi-konspiration! ja det er det.,abusive_hateful,indirect,anger_confusion_sadness_fear_disgust,gender,women
718,719,@bruger prolly takke mentalt retarderede fnbse som srsly? sammenligner den globale legende glasagtig dej poin @url,offensive_disrespectful,indirect,sadness_indifference,disability,special_needs
719,720,"billede fortalte ting, sorte piger kaldet nigger, der afviste @url",abusive_offensive,indirect,shock_indifference,origin,special_needs
720,721,@bruger mange absolut retarderede,offensive,indirect,anger_confusion_sadness_fear_disgust,disability,special_needs
721,722,hader fucjing dumme røv fu konge hick by mand c nætter fu konge retarderede stadig stokke hele røv goinitxh,abusive_disrespectful,indirect,confusion_disgust,disability,special_needs
722,723,skylder os undskyldning 50.000 illegale udlændinge ankom kyster lnp venstre aftale @url,offensive,indirect,anger_confusion_fear_shock_sadness,origin,refugees
723,724,"@bruger spekulerer på, at de har skåret rush limbaughs forsyning med? moralsk retarderet. periode. @url",fearful_abusive_offensive_hateful_disrespectful,direct,anger_confusion_sadness_fear_disgust,disability,special_needs
724,725,neger? @url,fearful_abusive_offensive_hateful_disrespectful,indirect,shock_indifference,origin,left_wing_people
725,726,booooooom ildelugtende kusse tid lufc lidt held fuck skov kærlighed leeds #lufc #mot @url,abusive_normal,direct,shock_indifference,gender,women
726,727,antal illegale udlændinge to gange rapporteret af demokrater?,normal,indirect,shock_indifference,origin,other
727,728,@bruger kender årsag fremtrædende konservative mænd altid uvidende spørger rasende liberale feminazis @url,abusive_offensive,indirect,sadness_disgust,gender,women
728,729,@bruger bruger fagot-forstyrrelser (selv dem næsten 50 ved bedre h @url,hateful_normal,indirect,anger_confusion_sadness_fear_disgust,sexual_orientation,gay
729,730,grim kusse lol,abusive_offensive,indirect,anger_confusion_sadness_fear_disgust,gender,women
730,731,drenge skide retarderede,offensive,indirect,anger_confusion_sadness_fear_disgust,gender,other
731,732,@bruger følger stadig twat. se mange gange retweets,offensive,indirect,shock_indifference,disability,women
732,733,@bruger @bruger gud hader feminazi'er.,offensive,indirect,shock_indifference,other,women
733,734,@bruger retard!!,normal,indirect,anger_fear_shock_indifference_disgust,other,left_wing_people
734,735,mærkbar dygtighed give visum her. undskyld vil have folk shithole lande @url,offensive,indirect,anger_confusion_fear_shock_disgust,origin,other
735,736,lol #zog marionet emperornanyone understøtter stadig trump retarded @url,offensive,indirect,shock_indifference,disability,special_needs
736,737,@bruger @bruger retarderet fortælle 12-årige video,offensive,indirect,anger_sadness,disability,special_needs
737,738,yo album stadig trash fagot @url,abusive_offensive,indirect,shock_indifference,sexual_orientation,indian/hindu
738,739,@bruger skyder totalt venstreorienteret setup angreb anden ændring rettigheder. find perps @url,offensive,indirect,sadness_disgust,other,other
739,740,krydderi ee,normal,indirect,anger_disgust,other,other
740,741,@bruger et andet EU-land bliver muslimsk migrant lortehul,offensive,indirect,sadness_shock,religion,muslims
741,742,@bruger mange tak. endnu et lort land fuld vold hader arrogante @url,offensive,indirect,sadness_disgust,other,other
742,743,@bruger @bruger @brugerkusse,offensive,indirect,confusion_indifference,other,women
743,744,pleje amerikanske familier pleje illegale udlændinge familier. varede hvad @url,offensive,indirect,anger_sadness,origin,other
744,745,okay hvid bevægelse mistænkeligt forsinket @url,offensive,indirect,sadness_disgust,origin,hispanics
745,746,wow... ved at blive et lorteland. @url,offensive,indirect,confusion_fear_shock_sadness_disgust,origin,other
746,747,lmao nigga retarderet stadig betalt mand @url,normal,indirect,anger_disgust,origin,other
747,748,@bruger tager du aggression dame bag mig? kæmpe tøs,hateful,direct,anger_shock,gender,women
748,749,"Dang right, vi har ret, og vi vil undervise libtard &raghead terrorister lektion #civility nbc chihuawer tppatri @url",offensive,indirect,confusion_fear_shock_sadness_disgust,origin,left_wing_people
749,750,"@bruger @bruger @bruger sri lankas præsident, Trump ville kalde lorteland. civilisere @url",offensive,indirect,anger_confusion_fear_shock_indifference,origin,special_needs
750,751,søster aldrig tage følelser seriøst få kusse uge tæve vil giftes med @url,fearful_offensive,indirect,anger_confusion_shock_indifference_disgust,religion,special_needs
751,752,@bruger komplet tos er!,fearful,indirect,sadness_disgust,origin,women
752,753,gå galt god musik giv retard penge og... @url,fearful_abusive_offensive_hateful_disrespectful,indirect,confusion_fear_shock_indifference_sadness,disability,other
753,754,@brugerdiversitet generelt eurafrica særlig (((økonomens))) største styrke,normal,indirect,sadness_indifference,origin,other
754,755,skide retarderet. @url,abusive_offensive,indirect,confusion_fear_shock_sadness_disgust,disability,special_needs
755,756,hej siri! .... din fjols. -tess horowitz,offensive,direct,sadness_disgust,gender,women
756,757,"serien endnu bedre at vide, at machado kan lide at bruge fagot fornærmelse.",offensive_hateful,indirect,sadness_disgust,sexual_orientation,individual
757,758,"@bruger, der spiser hostedråber, snakker om slik og skriger som retard",offensive,indirect,indifference_disgust,disability,special_needs
758,759,"khadi blokeret hovedkonto årsag clocked dyke ass, der understøtter xxxtentacion",offensive,indirect,anger_sadness,sexual_orientation,muslims
759,760,"@bruger ville græde folk, der blev kaldt tykke, blev kaldt bølle irriterende uanset omg @url",offensive,indirect,sadness_disgust,origin,other
760,761,der sker noget lort land. @url,hateful,indirect,shock_disgust,origin,immigrants
761,762,information @bruger absolut twat grund til at sjws fortalte fortjener at blive gaybashed ju @url,offensive_hateful,direct,shock_disgust,gender,special_needs
762,763,kavanaugh slippe af med ulovlige udlændinge,offensive,indirect,sadness_indifference,origin,immigrants
763,764,@user fatlus mainstream nigger,offensive_hateful,direct,anger_confusion_shock_indifference_disgust,origin,african_descent
764,765,@bruger ahm nej. hazara (som beskrev korte trolde) mongolske efterkommere med @url,offensive,indirect,indifference_disgust,origin,other
765,766,@bruger @bruger @bruger sammenligne ikke os mongolsk nation. u sammenligne ur nation kur @url,offensive_hateful,indirect,sadness_indifference,origin,hispanics
766,767,@brugermongol,offensive,direct,anger_indifference,origin,special_needs
767,768,"@user @user @user @user @user @user mænd, der hader feminazi? @url",offensive,indirect,shock_disgust,gender,women
768,769,Lebron holdkammerater bliver retarderede store situationer,offensive,indirect,shock_disgust,disability,special_needs
769,770,@brugerdirektør skal retardere,offensive,indirect,shock_disgust,disability,special_needs
770,771,nicki er stærk! ring c*rdi fortæl retarderede er! @url,offensive,indirect,anger_sadness_shock_indifference_disgust,disability,special_needs
771,772,stort set ville lade gemma vide fede kussesko gav noget @url,offensive_hateful,direct,indifference_disgust,other,special_needs
772,773,@bruger lol. kaldte dig? :d,offensive,indirect,confusion_sadness_shock_indifference_disgust,gender,other
773,774,"betyder, at El Salvador ikke kan skabe et veldrevet samfund. selvfølgelig vil folk forlade shithole country @url",offensive,indirect,indifference_disgust,origin,other
774,775,piers morgan fucking faggotnwe know thisnjust point n grin,hateful,indirect,sadness_indifference,sexual_orientation,individual
775,776,@bruger folk retarderede bro,offensive,indirect,fear_shock_indifference_sadness_disgust,disability,special_needs
776,777,gammel fyr knalder ung tøv @url,fearful_abusive_offensive_hateful_disrespectful,indirect,sadness_indifference,gender,women
777,778,#737 hvad er 8-bogstavs ord retarderet'? -hulemanengi,disrespectful_normal,indirect,anger_indifference,other,special_needs
778,779,baby fortalte smukke bare ansigt nigger twist @url,hateful_disrespectful,indirect,anger_fear_indifference_sadness_disgust,origin,individual
779,780,@bruger darlin yo ja spic engelsk,abusive_hateful,indirect,anger_disgust,origin,hispanics
780,781,hadebegrebet illegale aliens #htgawm,offensive,indirect,indifference_disgust,other,refugees
781,782,give bid nigger,fearful_abusive_disrespectful_hateful_normal,indirect,confusion_fear_indifference_sadness_disgust,origin,special_needs
782,783,Amerika går hurtigere officiel konkurs på grund af mange illegale udlændinge:,normal,indirect,confusion_sadness_shock_indifference_disgust,origin,refugees
783,784,se retarderet fuckstick ud @url,abusive_normal,indirect,anger_confusion_sadness_shock_indifference,other,other
